iter	Passed	Remaining
6329	63057	36559
6330	63065	36548
6331	63074	36537
6332	63086	36529
6333	63096	36518
6334	63106	36509
6335	63114	36498
6336	63128	36490
6337	63136	36479
6338	63145	36469
6339	63155	36458
6340	63165	36448
6341	63175	36438
6342	63184	36428
6343	63194	36418
6344	63202	36407
6345	63210	36396
6346	63220	36386
6347	63229	36376
6348	63238	36365
6349	63247	36354
6350	63255	36343
6351	63264	36333
6352	63273	36322
6353	63281	36311
6354	63290	36301
6355	63299	36290
6356	63309	36280
6357	63321	36271
6358	63330	36261
6359	63338	36250
6360	63347	36239
6361	63356	36229
6362	63366	36219
6363	63376	36209
6364	63395	36204
6365	63403	36193
6366	63413	36183
6367	63421	36172
6368	63429	36161
6369	63437	36150
6370	63446	36140
6371	63455	36129
6372	63469	36122
6373	63480	36112
6374	63489	36101
6375	63498	36091
6376	63506	36080
6377	63517	36070
6378	63526	36060
6379	63535	36049
6380	63543	36038
6381	63552	36028
6382	63561	36017
6383	63571	36007
6384	63580	35997
6385	63588	35986
6386	63597	35975
6387	63605	35964
6388	63614	35954
6389	63623	35943
6390	63633	35933
6391	63642	35923
6392	63651	35912
6393	63662	35903
6394	63673	35894
6395	63691	35888
6396	63700	35878
6397	63709	35867
6398	63719	35858
6399	63728	35847
6400	63737	35836
6401	63746	35826
6402	63755	35815
6403	63764	35805
6404	63773	35794
6405	63784	35785
6406	63796	35776
6407	63806	35766
6408	63818	35757
6409	63827	35747
6410	63837	35737
6411	63846	35727
6412	63856	35716
6413	63877	35713
6414	63885	35702
6415	63894	35691
6416	63903	35681
6417	63915	35672
6418	63924	35661
6419	63933	35651
6420	63942	35640
6421	63950	35630
6422	63958	35618
6423	63967	35608
6424	63985	35602
6425	63997	35593
6426	64007	35583
6427	64016	35573
6428	64026	35563
6429	64035	35553
6430	64045	35543
6431	64054	35532
6432	64064	35523
6433	64074	35512
6434	64083	35502
6435	64093	35492
6436	64102	35481
6437	64111	35471
6438	64126	35464
6439	64138	35455
6440	64149	35445
6441	64158	35435
6442	64167	35424
6443	64175	35414
6444	64185	35404
6445	64193	35393
6446	64209	35386
6447	64220	35377
6448	64228	35366
6449	64237	35355
6450	64245	35344
6451	64254	35333
6452	64265	35324
6453	64274	35313
6454	64283	35303
6455	64293	35293
6456	64302	35283
6457	64310	35272
6458	64318	35261
6459	64328	35251
6460	64338	35241
6461	64346	35230
6462	64355	35219
6463	64370	35212
6464	64385	35205
6465	64393	35194
6466	64402	35183
6467	64409	35172
6468	64418	35162
6469	64428	35151
6470	64441	35143
6471	64452	35134
6472	64461	35123
6473	64471	35113
6474	64481	35103
6475	64489	35093
6476	64498	35082
6477	64507	35072
6478	64516	35061
6479	64525	35050
6480	64537	35041
6481	64545	35031
6482	64555	35020
6483	64565	35011
6484	64574	35000
6485	64582	34989
6486	64593	34980
6487	64605	34971
6488	64614	34961
6489	64625	34951
6490	64635	34941
6491	64644	34930
6492	64654	34921
6493	64663	34910
6494	64674	34901
6495	64683	34890
6496	64692	34880
6497	64701	34869
6498	64710	34859
6499	64718	34848
6500	64727	34837
6501	64737	34828
6502	64747	34818
6503	64758	34808
6504	64772	34801
6505	64783	34791
6506	64792	34780
6507	64801	34770
6508	64811	34760
6509	64820	34749
6510	64829	34739
6511	64838	34729
6512	64846	34718
6513	64854	34707
6514	64863	34696
6515	64873	34686
6516	64882	34676
6517	64891	34665
6518	64900	34655
6519	64910	34645
6520	64920	34635
6521	64931	34626
6522	64948	34619
6523	64964	34613
6524	64977	34604
6525	64985	34594
6526	64996	34584
6527	65005	34574
6528	65014	34563
6529	65024	34553
6530	65033	34543
6531	65042	34532
6532	65050	34521
6533	65060	34511
6534	65068	34500
6535	65082	34493
6536	65091	34482
6537	65100	34472
6538	65110	34462
6539	65122	34453
6540	65133	34443
6541	65144	34434
6542	65153	34424
6543	65162	34413
6544	65176	34405
6545	65185	34395
6546	65194	34384
6547	65205	34375
6548	65213	34364
6549	65226	34355
6550	65235	34345
6551	65244	34335
6552	65254	34324
6553	65265	34315
6554	65277	34306
6555	65289	34297
6556	65299	34288
6557	65312	34279
6558	65322	34269
6559	65332	34259
6560	65342	34249
6561	65361	34244
6562	65372	34235
6563	65386	34227
6564	65397	34217
6565	65405	34206
6566	65413	34195
6567	65423	34185
6568	65432	34175
6569	65441	34164
6570	65450	34154
6571	65459	34144
6572	65468	34133
6573	65477	34123
6574	65487	34113
6575	65497	34103
6576	65507	34093
6577	65516	34082
6578	65525	34072
6579	65535	34062
6580	65546	34052
6581	65556	34043
6582	65565	34032
6583	65573	34021
6584	65582	34011
6585	65590	34000
6586	65599	33989
6587	65607	33978
6588	65616	33968
6589	65625	33957
6590	65633	33947
6591	65644	33937
6592	65652	33926
6593	65663	33917
6594	65671	33906
6595	65680	33895
6596	65687	33884
6597	65697	33874
6598	65705	33863
6599	65719	33855
6600	65728	33844
6601	65739	33835
6602	65748	33825
6603	65759	33815
6604	65767	33804
6605	65777	33794
6606	65785	33783
6607	65793	33773
6608	65801	33762
6609	65810	33751
6610	65819	33741
6611	65827	33730
6612	65837	33719
6613	65845	33709
6614	65857	33700
6615	65866	33689
6616	65874	33679
6617	65889	33671
6618	65899	33661
6619	65910	33652
6620	65918	33641
6621	65929	33631
6622	65942	33623
6623	65958	33616
6624	65967	33606
6625	65976	33595
6626	65985	33585
6627	65994	33574
6628	66004	33564
6629	66012	33554
6630	66023	33544
6631	66032	33533
6632	66040	33523
6633	66050	33513
6634	66059	33502
6635	66069	33492
6636	66083	33484
6637	66093	33475
6638	66103	33465
6639	66113	33455
6640	66121	33444
6641	66131	33433
6642	66142	33424
6643	66151	33414
6644	66159	33403
6645	66168	33392
6646	66175	33381
6647	66184	33371
6648	66194	33360
6649	66204	33351
6650	66212	33340
6651	66222	33330
6652	66232	33320
6653	66240	33309
6654	66248	33298
6655	66257	33288
6656	66266	33277
6657	66275	33266
6658	66283	33256
6659	66292	33246
6660	66302	33236
6661	66313	33226
6662	66328	33219
6663	66348	33214
6664	66357	33203
6665	66367	33193
6666	66377	33183
6667	66386	33173
6668	66395	33162
6669	66403	33151
6670	66413	33141
6671	66423	33131
6672	66431	33121
6673	66439	33110
6674	66450	33100
6675	66459	33090
6676	66468	33079
6677	66478	33070
6678	66487	33059
6679	66496	33048
6680	66504	33038
6681	66513	33027
6682	66521	33016
6683	66530	33006
6684	66539	32995
6685	66549	32985
6686	66558	32975
6687	66568	32965
6688	66576	32954
6689	66585	32944
6690	66594	32933
6691	66607	32925
6692	66618	32916
6693	66628	32906
6694	66639	32896
6695	66647	32885
6696	66655	32874
6697	66663	32864
6698	66672	32853
6699	66680	32842
6700	66688	32831
6701	66699	32822
6702	66707	32811
6703	66715	32800
6704	66724	32789
6705	66748	32786
6706	66757	32776
6707	66767	32766
6708	66776	32756
6709	66785	32745
6710	66793	32735
6711	66803	32724
6712	66815	32716
6713	66827	32706
6714	66836	32696
6715	66844	32685
6716	66854	32675
6717	66863	32665
6718	66871	32654
6719	66880	32644
6720	66889	32633
6721	66898	32623
6722	66906	32612
6723	66921	32605
6724	66938	32598
6725	66953	32590
6726	66962	32580
6727	66970	32569
6728	66979	32559
6729	66987	32548
6730	66996	32537
6731	67005	32527
6732	67013	32516
6733	67023	32506
6734	67031	32495
6735	67041	32485
6736	67049	32474
6737	67057	32464
6738	67068	32454
6739	67077	32444
6740	67085	32433
6741	67094	32422
6742	67103	32412
6743	67112	32401
6744	67121	32391
6745	67131	32381
6746	67139	32370
6747	67148	32360
6748	67157	32349
6749	67166	32339
6750	67176	32329
6751	67186	32319
6752	67194	32308
6753	67202	32297
6754	67210	32287
6755	67218	32276
6756	67226	32265
6757	67234	32254
6758	67244	32244
6759	67252	32233
6760	67262	32223
6761	67271	32212
6762	67285	32204
6763	67293	32194
6764	67304	32184
6765	67313	32174
6766	67334	32169
6767	67342	32158
6768	67350	32147
6769	67358	32137
6770	67367	32126
6771	67375	32115
6772	67384	32105
6773	67393	32094
6774	67402	32084
6775	67410	32073
6776	67420	32063
6777	67428	32052
6778	67439	32043
6779	67448	32033
6780	67456	32022
6781	67466	32012
6782	67474	32001
6783	67483	31990
6784	67492	31980
6785	67500	31969
6786	67509	31959
6787	67518	31948
6788	67525	31937
6789	67533	31926
6790	67541	31916
6791	67550	31905
6792	67558	31894
6793	67568	31884
6794	67578	31874
6795	67588	31864
6796	67598	31854
6797	67607	31844
6798	67615	31833
6799	67624	31823
6800	67633	31812
6801	67642	31802
6802	67650	31791
6803	67659	31781
6804	67668	31770
6805	67676	31760
6806	67686	31749
6807	67696	31739
6808	67704	31729
6809	67712	31718
6810	67721	31708
6811	67732	31698
6812	67742	31688
6813	67750	31677
6814	67758	31667
6815	67767	31656
6816	67775	31645
6817	67784	31635
6818	67793	31625
6819	67802	31614
6820	67810	31603
6821	67819	31593
6822	67827	31582
6823	67836	31572
6824	67845	31562
6825	67854	31551
6826	67863	31540
6827	67871	31530
6828	67880	31519
6829	67890	31509
6830	67899	31499
6831	67917	31493
6832	67928	31483
6833	67937	31473
6834	67946	31463
6835	67955	31452
6836	67964	31442
6837	67974	31432
6838	67983	31421
6839	67991	31411
6840	68000	31400
6841	68008	31390
6842	68018	31380
6843	68027	31369
6844	68036	31359
6845	68045	31348
6846	68053	31338
6847	68062	31327
6848	68071	31317
6849	68081	31307
6850	68091	31297
6851	68101	31287
6852	68109	31276
6853	68119	31266
6854	68128	31256
6855	68139	31246
6856	68149	31237
6857	68159	31227
6858	68169	31217
6859	68178	31207
6860	68187	31196
6861	68195	31186
6862	68205	31175
6863	68213	31165
6864	68223	31155
6865	68236	31146
6866	68246	31136
6867	68255	31126
6868	68264	31116
6869	68273	31105
6870	68281	31094
6871	68290	31084
6872	68298	31073
6873	68315	31066
6874	68326	31057
6875	68334	31046
6876	68343	31036
6877	68353	31026
6878	68362	31015
6879	68370	31005
6880	68379	30994
6881	68387	30984
6882	68395	30973
6883	68405	30963
6884	68414	30953
6885	68423	30942
6886	68432	30932
6887	68442	30922
6888	68450	30911
6889	68458	30900
6890	68466	30890
6891	68476	30880
6892	68484	30869
6893	68494	30859
6894	68502	30848
6895	68511	30837
6896	68519	30827
6897	68529	30817
6898	68538	30807
6899	68551	30798
6900	68560	30787
6901	68568	30777
6902	68577	30766
6903	68585	30756
6904	68595	30746
6905	68604	30736
6906	68613	30725
6907	68621	30714
6908	68632	30705
6909	68642	30695
6910	68650	30684
6911	68658	30673
6912	68665	30662
6913	68677	30653
6914	68686	30643
6915	68695	30633
6916	68703	30622
6917	68712	30611
6918	68734	30607
6919	68743	30596
6920	68752	30586
6921	68761	30576
6922	68770	30565
6923	68780	30555
6924	68789	30545
6925	68799	30535
6926	68807	30524
6927	68817	30514
6928	68827	30505
6929	68836	30494
6930	68850	30486
6931	68859	30476
6932	68868	30465
6933	68878	30455
6934	68886	30445
6935	68900	30437
6936	68910	30427
6937	68918	30416
6938	68928	30406
6939	68936	30395
6940	68948	30386
6941	68957	30376
6942	68964	30365
6943	68973	30354
6944	68982	30344
6945	68991	30334
6946	69000	30323
6947	69011	30314
6948	69020	30303
6949	69029	30293
6950	69039	30283
6951	69048	30273
6952	69060	30264
6953	69070	30254
6954	69080	30244
6955	69093	30235
6956	69101	30225
6957	69111	30215
6958	69121	30205
6959	69132	30195
6960	69140	30185
6961	69152	30175
6962	69162	30165
6963	69172	30156
6964	69181	30146
6965	69191	30135
6966	69201	30125
6967	69211	30115
6968	69220	30105
6969	69229	30095
6970	69239	30085
6971	69247	30074
6972	69255	30064
6973	69267	30054
6974	69276	30044
6975	69292	30037
6976	69306	30029
6977	69317	30019
6978	69326	30009
6979	69336	29999
6980	69347	29990
6981	69355	29979
6982	69365	29969
6983	69375	29959
6984	69384	29949
6985	69392	29938
6986	69401	29928
6987	69410	29917
6988	69421	29908
6989	69430	29897
6990	69441	29888
6991	69449	29877
6992	69459	29867
6993	69469	29857
6994	69478	29847
6995	69486	29836
6996	69497	29827
6997	69505	29816
6998	69514	29806
6999	69523	29795
7000	69532	29785
7001	69542	29775
7002	69550	29764
7003	69558	29754
7004	69566	29743
7005	69576	29733
7006	69585	29723
7007	69595	29713
7008	69605	29703
7009	69614	29692
7010	69624	29682
7011	69636	29673
7012	69644	29663
7013	69655	29653
7014	69663	29643
7015	69673	29633
7016	69683	29623
7017	69691	29612
7018	69700	29601
7019	69709	29591
7020	69717	29581
7021	69725	29570
7022	69737	29561
7023	69747	29551
7024	69756	29541
7025	69769	29532
7026	69778	29522
7027	69788	29512
7028	69797	29501
7029	69807	29491
7030	69816	29481
7031	69825	29471
7032	69834	29461
7033	69845	29451
7034	69854	29441
7035	69865	29431
7036	69875	29421
7037	69890	29413
7038	69901	29404
7039	69910	29394
7040	69918	29383
7041	69928	29373
7042	69937	29363
7043	69947	29353
7044	69956	29342
7045	69967	29333
7046	69976	29323
7047	69985	29312
7048	69994	29302
7049	70005	29292
7050	70013	29282
7051	70022	29271
7052	70031	29261
7053	70039	29251
7054	70048	29240
7055	70057	29230
7056	70066	29220
7057	70079	29211
7058	70088	29201
7059	70104	29193
7060	70112	29182
7061	70121	29172
7062	70130	29162
7063	70140	29152
7064	70150	29142
7065	70159	29132
7066	70167	29121
7067	70176	29111
7068	70184	29100
7069	70193	29089
7070	70201	29079
7071	70209	29068
7072	70217	29058
7073	70226	29047
7074	70235	29037
7075	70244	29026
7076	70253	29016
7077	70262	29006
7078	70271	28996
7079	70288	28989
7080	70298	28979
7081	70307	28968
7082	70315	28958
7083	70324	28947
7084	70332	28937
7085	70341	28926
7086	70352	28917
7087	70361	28906
7088	70369	28896
7089	70377	28885
7090	70389	28876
7091	70401	28867
7092	70410	28857
7093	70419	28846
7094	70428	28836
7095	70437	28826
7096	70447	28816
7097	70456	28805
7098	70466	28796
7099	70474	28785
7100	70483	28775
7101	70494	28765
7102	70503	28755
7103	70512	28744
7104	70521	28734
7105	70531	28724
7106	70541	28714
7107	70551	28704
7108	70560	28694
7109	70569	28684
7110	70580	28674
7111	70588	28664
7112	70596	28653
7113	70606	28643
7114	70615	28633
7115	70625	28623
7116	70634	28613
7117	70644	28603
7118	70654	28593
7119	70663	28583
7120	70672	28572
7121	70680	28562
7122	70690	28552
7123	70702	28543
7124	70715	28534
7125	70726	28524
7126	70735	28514
7127	70745	28504
7128	70753	28493
7129	70763	28484
7130	70773	28474
7131	70781	28463
7132	70792	28453
7133	70800	28443
7134	70810	28433
7135	70819	28423
7136	70829	28413
7137	70837	28402
7138	70845	28391
7139	70856	28382
7140	70874	28375
7141	70885	28365
7142	70895	28356
7143	70905	28346
7144	70915	28336
7145	70925	28326
7146	70933	28315
7147	70944	28306
7148	70953	28296
7149	70964	28286
7150	70974	28276
7151	70983	28266
7152	70992	28256
7153	71001	28245
7154	71010	28235
7155	71021	28225
7156	71030	28215
7157	71044	28207
7158	71052	28196
7159	71061	28186
7160	71072	28176
7161	71081	28166
7162	71090	28156
7163	71099	28146
7164	71108	28135
7165	71118	28125
7166	71128	28116
7167	71136	28105
7168	71147	28095
7169	71156	28085
7170	71164	28074
7171	71175	28065
7172	71184	28055
7173	71193	28044
7174	71202	28034
7175	71211	28024
7176	71230	28017
7177	71239	28007
7178	71251	27998
7179	71267	27990
7180	71280	27982
7181	71289	27971
7182	71298	27961
7183	71307	27951
7184	71317	27941
7185	71326	27930
7186	71336	27921
7187	71357	27915
7188	71365	27904
7189	71374	27894
7190	71383	27884
7191	71391	27873
7192	71400	27863
7193	71409	27852
7194	71417	27842
7195	71426	27832
7196	71436	27822
7197	71445	27811
7198	71456	27802
7199	71466	27792
7200	71476	27782
7201	71485	27772
7202	71493	27761
7203	71502	27751
7204	71510	27740
7205	71519	27730
7206	71527	27719
7207	71538	27710
7208	71547	27699
7209	71555	27689
7210	71564	27678
7211	71573	27668
7212	71584	27659
7213	71594	27649
7214	71602	27638
7215	71611	27628
7216	71620	27618
7217	71628	27607
7218	71637	27597
7219	71649	27587
7220	71658	27577
7221	71668	27568
7222	71678	27558
7223	71688	27548
7224	71698	27538
7225	71709	27528
7226	71719	27518
7227	71732	27509
7228	71741	27499
7229	71750	27489
7230	71759	27479
7231	71768	27468
7232	71776	27458
7233	71784	27447
7234	71793	27437
7235	71800	27426
7236	71808	27415
7237	71817	27405
7238	71829	27396
7239	71838	27386
7240	71849	27376
7241	71865	27368
7242	71875	27358
7243	71885	27349
7244	71894	27338
7245	71903	27328
7246	71913	27318
7247	71923	27308
7248	71932	27298
7249	71940	27287
7250	71949	27277
7251	71958	27267
7252	71969	27257
7253	71980	27248
7254	71991	27238
7255	72001	27228
7256	72010	27218
7257	72018	27208
7258	72028	27197
7259	72039	27188
7260	72050	27178
7261	72058	27168
7262	72070	27159
7263	72080	27149
7264	72091	27139
7265	72101	27129
7266	72109	27119
7267	72120	27109
7268	72131	27100
7269	72142	27090
7270	72152	27080
7271	72162	27070
7272	72174	27061
7273	72185	27052
7274	72195	27042
7275	72206	27032
7276	72215	27022
7277	72225	27012
7278	72236	27003
7279	72255	26996
7280	72265	26986
7281	72274	26976
7282	72284	26966
7283	72294	26956
7284	72305	26947
7285	72315	26937
7286	72325	26927
7287	72334	26917
7288	72344	26907
7289	72353	26896
7290	72362	26886
7291	72371	26876
7292	72379	26865
7293	72389	26855
7294	72398	26845
7295	72408	26835
7296	72417	26825
7297	72428	26815
7298	72438	26805
7299	72448	26796
7300	72460	26786
7301	72469	26776
7302	72478	26766
7303	72486	26755
7304	72495	26745
7305	72504	26735
7306	72515	26725
7307	72526	26715
7308	72536	26706
7309	72544	26695
7310	72552	26684
7311	72562	26675
7312	72573	26665
7313	72582	26655
7314	72592	26645
7315	72606	26636
7316	72615	26626
7317	72624	26616
7318	72633	26606
7319	72644	26596
7320	72653	26586
7321	72667	26577
7322	72676	26567
7323	72685	26557
7324	72699	26548
7325	72708	26538
7326	72717	26528
7327	72727	26518
7328	72736	26508
7329	72746	26498
7330	72756	26488
7331	72765	26478
7332	72773	26467
7333	72785	26458
7334	72797	26449
7335	72806	26439
7336	72823	26431
7337	72832	26421
7338	72853	26415
7339	72861	26405
7340	72871	26395
7341	72879	26384
7342	72889	26374
7343	72898	26364
7344	72913	26356
7345	72923	26346
7346	72933	26336
7347	72942	26326
7348	72953	26316
7349	72962	26306
7350	72971	26295
7351	72980	26285
7352	72991	26275
7353	73000	26265
7354	73013	26257
7355	73022	26246
7356	73030	26236
7357	73040	26226
7358	73049	26215
7359	73060	26206
7360	73069	26196
7361	73079	26186
7362	73089	26176
7363	73098	26166
7364	73113	26157
7365	73123	26148
7366	73133	26138
7367	73142	26127
7368	73151	26117
7369	73160	26107
7370	73168	26096
7371	73179	26087
7372	73188	26077
7373	73197	26066
7374	73206	26056
7375	73220	26048
7376	73231	26038
7377	73246	26030
7378	73256	26020
7379	73265	26010
7380	73274	25999
7381	73282	25989
7382	73293	25979
7383	73303	25969
7384	73315	25960
7385	73325	25950
7386	73333	25940
7387	73344	25930
7388	73354	25920
7389	73363	25910
7390	73372	25900
7391	73382	25890
7392	73391	25880
7393	73401	25870
7394	73409	25859
7395	73419	25849
7396	73427	25839
7397	73436	25828
7398	73445	25818
7399	73454	25808
7400	73463	25798
7401	73472	25788
7402	73482	25777
7403	73492	25768
7404	73502	25758
7405	73511	25747
7406	73519	25737
7407	73531	25728
7408	73539	25717
7409	73549	25707
7410	73560	25698
7411	73572	25688
7412	73581	25678
7413	73590	25668
7414	73599	25657
7415	73607	25647
7416	73617	25637
7417	73625	25626
7418	73634	25616
7419	73643	25606
7420	73652	25596
7421	73662	25586
7422	73671	25576
7423	73682	25566
7424	73691	25556
7425	73708	25548
7426	73719	25539
7427	73729	25529
7428	73738	25519
7429	73749	25509
7430	73760	25500
7431	73770	25490
7432	73779	25479
7433	73789	25469
7434	73797	25459
7435	73806	25449
7436	73815	25438
7437	73829	25430
7438	73840	25420
7439	73854	25412
7440	73862	25401
7441	73872	25391
7442	73880	25381
7443	73890	25371
7444	73900	25361
7445	73909	25351
7446	73919	25341
7447	73928	25330
7448	73938	25321
7449	73948	25311
7450	73958	25301
7451	73967	25290
7452	73976	25280
7453	73986	25270
7454	73996	25261
7455	74007	25251
7456	74017	25241
7457	74027	25231
7458	74037	25221
7459	74049	25212
7460	74058	25202
7461	74067	25192
7462	74076	25181
7463	74085	25171
7464	74096	25161
7465	74105	25151
7466	74114	25141
7467	74126	25132
7468	74137	25122
7469	74147	25112
7470	74157	25103
7471	74175	25095
7472	74184	25085
7473	74194	25075
7474	74202	25065
7475	74218	25057
7476	74232	25048
7477	74242	25038
7478	74251	25028
7479	74260	25018
7480	74269	25007
7481	74277	24997
7482	74287	24987
7483	74295	24976
7484	74304	24966
7485	74315	24957
7486	74328	24948
7487	74338	24938
7488	74349	24928
7489	74359	24918
7490	74369	24908
7491	74378	24898
7492	74387	24888
7493	74394	24877
7494	74403	24867
7495	74412	24857
7496	74422	24847
7497	74430	24836
7498	74439	24826
7499	74449	24816
7500	74456	24805
7501	74466	24795
7502	74474	24785
7503	74489	24776
7504	74497	24766
7505	74505	24755
7506	74514	24745
7507	74523	24735
7508	74531	24724
7509	74541	24714
7510	74549	24704
7511	74558	24693
7512	74569	24684
7513	74577	24673
7514	74585	24663
7515	74593	24652
7516	74603	24642
7517	74612	24632
7518	74622	24622
7519	74632	24612
7520	74640	24602
7521	74650	24592
7522	74659	24582
7523	74668	24572
7524	74677	24561
7525	74686	24551
7526	74695	24541
7527	74705	24531
7528	74713	24520
7529	74722	24510
7530	74733	24500
7531	74742	24490
7532	74751	24480
7533	74759	24469
7534	74769	24459
7535	74779	24450
7536	74788	24440
7537	74796	24429
7538	74821	24424
7539	74831	24414
7540	74839	24404
7541	74850	24394
7542	74858	24383
7543	74866	24373
7544	74874	24362
7545	74882	24352
7546	74892	24342
7547	74903	24332
7548	74911	24322
7549	74919	24311
7550	74928	24301
7551	74937	24291
7552	74946	24281
7553	74956	24271
7554	74965	24260
7555	74974	24250
7556	74983	24240
7557	74992	24230
7558	75000	24219
7559	75008	24209
7560	75016	24198
7561	75024	24187
7562	75032	24177
7563	75041	24167
7564	75048	24156
7565	75057	24146
7566	75064	24135
7567	75073	24125
7568	75082	24114
7569	75091	24104
7570	75100	24094
7571	75109	24084
7572	75124	24075
7573	75133	24065
7574	75142	24055
7575	75153	24045
7576	75161	24035
7577	75171	24025
7578	75181	24015
7579	75189	24005
7580	75200	23995
7581	75219	23988
7582	75228	23978
7583	75237	23968
7584	75245	23957
7585	75255	23947
7586	75264	23937
7587	75273	23927
7588	75281	23916
7589	75291	23906
7590	75300	23896
7591	75310	23886
7592	75319	23876
7593	75328	23866
7594	75337	23856
7595	75346	23845
7596	75355	23835
7597	75364	23825
7598	75373	23815
7599	75382	23805
7600	75393	23795
7601	75403	23785
7602	75412	23775
7603	75423	23765
7604	75435	23756
7605	75442	23745
7606	75451	23735
7607	75459	23725
7608	75470	23715
7609	75479	23704
7610	75489	23695
7611	75514	23689
7612	75522	23679
7613	75531	23669
7614	75540	23659
7615	75548	23648
7616	75558	23638
7617	75567	23628
7618	75575	23618
7619	75584	23607
7620	75592	23597
7621	75602	23587
7622	75610	23576
7623	75619	23566
7624	75630	23556
7625	75639	23546
7626	75648	23536
7627	75656	23526
7628	75665	23515
7629	75675	23505
7630	75686	23496
7631	75696	23486
7632	75705	23476
7633	75715	23466
7634	75723	23456
7635	75737	23447
7636	75746	23436
7637	75754	23426
7638	75765	23417
7639	75775	23407
7640	75786	23397
7641	75801	23389
7642	75812	23379
7643	75820	23369
7644	75828	23358
7645	75837	23348
7646	75846	23337
7647	75853	23327
7648	75862	23317
7649	75877	23308
7650	75885	23298
7651	75894	23288
7652	75903	23277
7653	75912	23267
7654	75921	23257
7655	75931	23247
7656	75939	23237
7657	75947	23226
7658	75957	23216
7659	75967	23206
7660	75975	23196
7661	75984	23186
7662	75992	23175
7663	76000	23165
7664	76008	23154
7665	76018	23144
7666	76027	23134
7667	76036	23124
7668	76051	23115
7669	76060	23105
7670	76069	23095
7671	76078	23085
7672	76087	23075
7673	76096	23065
7674	76104	23054
7675	76112	23043
7676	76121	23033
7677	76129	23023
7678	76136	23012
7679	76145	23002
7680	76154	22992
7681	76164	22982
7682	76172	22971
7683	76181	22961
7684	76201	22954
7685	76210	22944
7686	76218	22934
7687	76227	22923
7688	76236	22913
7689	76245	22903
7690	76254	22893
7691	76262	22882
7692	76273	22873
7693	76282	22862
7694	76290	22852
7695	76298	22841
7696	76306	22831
7697	76316	22821
7698	76324	22811
7699	76333	22800
7700	76343	22791
7701	76356	22782
7702	76366	22772
7703	76379	22763
7704	76389	22753
7705	76398	22743
7706	76408	22733
7707	76416	22722
7708	76426	22712
7709	76435	22702
7710	76447	22693
7711	76456	22683
7712	76464	22672
7713	76475	22663
7714	76485	22653
7715	76493	22642
7716	76503	22632
7717	76512	22622
7718	76520	22612
7719	76529	22602
7720	76538	22591
7721	76549	22582
7722	76561	22572
7723	76570	22562
7724	76579	22552
7725	76588	22542
7726	76598	22532
7727	76606	22522
7728	76615	22511
7729	76624	22501
7730	76633	22491
7731	76645	22482
7732	76653	22471
7733	76664	22462
7734	76674	22452
7735	76683	22442
7736	76693	22432
7737	76702	22421
7738	76711	22411
7739	76722	22402
7740	76731	22391
7741	76739	22381
7742	76747	22371
7743	76756	22360
7744	76764	22350
7745	76772	22340
7746	76790	22332
7747	76799	22322
7748	76807	22311
7749	76815	22301
7750	76824	22290
7751	76831	22280
7752	76841	22270
7753	76850	22260
7754	76859	22250
7755	76868	22239
7756	76877	22229
7757	76887	22219
7758	76896	22209
7759	76905	22199
7760	76914	22189
7761	76923	22179
7762	76931	22168
7763	76940	22158
7764	76949	22148
7765	76957	22138
7766	76966	22127
7767	76975	22117
7768	76985	22107
7769	76995	22097
7770	77008	22088
7771	77018	22079
7772	77028	22068
7773	77038	22059
7774	77047	22049
7775	77056	22038
7776	77065	22028
7777	77073	22018
7778	77084	22008
7779	77093	21998
7780	77101	21987
7781	77111	21977
7782	77120	21968
7783	77130	21958
7784	77139	21947
7785	77148	21937
7786	77158	21927
7787	77167	21917
7788	77181	21908
7789	77190	21898
7790	77203	21889
7791	77212	21879
7792	77221	21869
7793	77231	21859
7794	77241	21849
7795	77252	21839
7796	77262	21830
7797	77273	21820
7798	77282	21810
7799	77291	21800
7800	77301	21790
7801	77314	21781
7802	77323	21771
7803	77332	21760
7804	77342	21751
7805	77352	21741
7806	77360	21730
7807	77370	21720
7808	77378	21710
7809	77387	21700
7810	77397	21690
7811	77406	21680
7812	77415	21670
7813	77424	21659
7814	77434	21649
7815	77443	21639
7816	77453	21629
7817	77463	21620
7818	77473	21610
7819	77482	21600
7820	77493	21590
7821	77503	21580
7822	77513	21570
7823	77523	21560
7824	77531	21550
7825	77547	21542
7826	77556	21531
7827	77564	21521
7828	77573	21511
7829	77582	21501
7830	77592	21491
7831	77599	21480
7832	77612	21471
7833	77621	21461
7834	77630	21451
7835	77639	21440
7836	77648	21430
7837	77658	21420
7838	77666	21410
7839	77676	21400
7840	77686	21390
7841	77695	21380
7842	77708	21371
7843	77717	21361
7844	77726	21351
7845	77735	21341
7846	77744	21331
7847	77754	21321
7848	77768	21312
7849	77780	21303
7850	77789	21292
7851	77798	21282
7852	77807	21272
7853	77816	21262
7854	77827	21252
7855	77836	21242
7856	77845	21232
7857	77856	21222
7858	77866	21212
7859	77875	21202
7860	77884	21192
7861	77893	21182
7862	77903	21172
7863	77919	21164
7864	77927	21153
7865	77936	21143
7866	77946	21133
7867	77959	21124
7868	77969	21114
7869	77979	21105
7870	77991	21095
7871	78000	21085
7872	78008	21075
7873	78016	21064
7874	78025	21054
7875	78035	21044
7876	78044	21034
7877	78053	21024
7878	78061	21013
7879	78070	21003
7880	78080	20993
7881	78089	20983
7882	78097	20973
